YEAR,BENE_GEO_DESC,Avg_Payment_Per_Capita
2018,TX-Limestone,11275.81
2018,TX-Live Oak,10768.11
2018,TX-Lubbock,11868.88
2018,TX-Marion,11431.92
2018,TX-Matagorda,13320.34
2018,TX-McLennan,10095.94
2018,TX-Medina,10926.79
2018,TX-Midland,9786.62
2018,TX-Milam,11955.07
2018,TX-Montgomery,12275.69
2018,TX-Nacogdoches,11085.32
2018,TX-Navarro,11282.89
2018,TX-Newton,12197.53
2018,TX-Nueces,11814.28
2018,TX-Orange,11942.59
2018,TX-Palo Pinto,12409.81
2018,TX-Panola,10849.95
2018,TX-Parker,11729.75
2018,TX-Polk,9696.32
2018,TX-Potter,11267.26
2018,TX-Randall,10016.93
2018,TX-Reeves,10725.11
2018,TX-Refugio,13434.17
2018,TX-Rockwall,11510.1
2018,TX-Rusk,11454.17
2018,TX-Sabine,10675.48
2018,TX-San Augustine,11069.22
2018,TX-San Jacinto,12705.62
2018,TX-San Patricio,11963.64
2018,TX-Shelby,10559.4
2018,TX-Smith,11159.89
2018,TX-Tarrant,12106.74
2018,TX-Taylor,11414.36
2018,TX-Titus,11519.0
2018,TX-Tom Green,10151.05
2018,TX-Travis,10838.74
2018,TX-Trinity,10592.16
2018,TX-Tyler,11253.15
2018,TX-Upshur,10426.82
2018,TX-Val Verde,11011.84
2018,TX-Van Zandt,11022.84
2018,TX-Victoria,12042.68
2018,TX-Walker,12267.84
2018,TX-Waller,13050.21
2018,TX-Ward,10834.01
2018,TX-Washington,10325.25
2018,TX-Webb,11989.38
2018,TX-Wharton,13369.52
2018,TX-Wichita,12598.4
2018,TX-Williamson,10485.75
2018,TX-Wilson,9561.94
2018,TX-Wise,12853.07
2018,TX-Wood,10843.28
2018,TX-Young,13113.74
2018,UT,9148.75
2018,UT-Davis,9162.91
2018,UT-Salt Lake,9815.71
2018,UT-Utah,9410.25
2018,UT-Washington,8892.71
2018,UT-Weber,9262.6
2018,VA,9940.053333333333
2018,VA-Albemarle,9044.26
2018,VA-Alexandria City,9491.39
2018,VA-Amherst,9604.38
2018,VA-Augusta,9074.09
2018,VA-Bedford,8636.4
2018,VA-Campbell,9761.58
2018,VA-Chesapeake City,9609.35
2018,VA-Chesterfield,9339.2
2018,VA-Danville City,11058.75
2018,VA-Fairfax,8607.89
2018,VA-Floyd,8550.79
2018,VA-Halifax,9126.12
2018,VA-Hampton City,9550.6
2018,VA-Henrico,10102.05
2018,VA-Henry,9708.44
2018,VA-James City,9298.09
2018,VA-Loudoun,9095.35
2018,VA-Lynchburg City,10220.06
2018,VA-Manassas City,9860.87
2018,VA-Newport News City,10065.64
2018,VA-Norfolk City,10528.36
2018,VA-Pittsylvania,9356.65
2018,VA-Portsmouth City,10320.57
2018,VA-Prince William,9457.89
2018,VA-Richmond,9671.54
2018,VA-Richmond City,11385.67
2018,VA-Rockingham,9567.75
2018,VA-Smyth,9756.86
2018,VA-Spotsylvania,10465.0
2018,VA-Stafford,10217.38
2018,VA-Virginia Beach City,9477.38
2018,VA-Washington,8402.81
2018,VA-York,9221.49
2018,VT-Addison,8020.25
2018,VT-Bennington,9590.73
2018,VT-Franklin,9228.4
2018,VT-Orleans,7867.1
2018,VT-Rutland,10191.24
2018,VT-Washington,8886.0
2018,WA,9205.653333333334
2018,WA-Benton,9580.67
2018,WA-Clallam,8200.31
2018,WA-Clark,9444.32
2018,WA-Grays Harbor,9146.91
2018,WA-King,9540.98
2018,WA-Kitsap,8131.89
2018,WA-Pierce,9152.48
2018,WA-Snohomish,8963.45
2018,WA-Spokane,9840.61
2018,WA-Thurston,8114.16
2018,WA-Yakima,8453.94
2018,WI,9399.64
2018,WI-Chippewa,8770.41
2018,WI-Dane,8184.84
2018,WI-Dodge,8922.35
2018,WI-Douglas,10102.57
2018,WI-Dunn,9847.1
2018,WI-Jefferson,8128.08
2018,WI-Kenosha,9678.74
2018,WI-Milwaukee,11263.39
2018,WI-Racine,9841.23
2018,WI-Rock,9710.15
2018,WI-Walworth,8916.87
2018,WI-Washington,9161.54
2018,WI-Waukesha,9616.33
2018,WV,9728.82
2018,WV-Berkeley,8767.15
2018,WV-Brooke,10823.7
2018,WV-Cabell,10101.9
2018,WV-Fayette,9914.12
2018,WV-Hancock,11496.74
2018,WV-Kanawha,9829.82
2018,WV-Logan,11004.32
2018,WV-Marshall,9954.91
2018,WV-Ohio,10136.5
2018,WV-Raleigh,10120.79
2018,WV-Wood,10273.62
2018,WY,9006.98
2018,WY-Laramie,9675.59
2018,WY-Natrona,9826.38
2019,AK,11042.693333333335
2019,AK-Anchorage,9817.85
2019,AK-Kenai Peninsula,10278.57
2019,AK-Matanuska-Susitna,9633.94
2019,AL,10366.153333333334
2019,AL-Baldwin,9559.28
2019,AL-Barbour,11023.57
2019,AL-Blount,10587.29
2019,AL-Calhoun,10569.23
2019,AL-Cherokee,10675.83
2019,AL-Cleburne,10465.78
2019,AL-Coffee,9675.56
2019,AL-Covington,11327.95
2019,AL-Cullman,10523.4
2019,AL-Dale,9952.55
2019,AL-DeKalb,9396.27
2019,AL-Elmore,9443.34
2019,AL-Escambia,11443.74
2019,AL-Etowah,11478.94
2019,AL-Geneva,9586.23
2019,AL-Houston,10223.8
2019,AL-Jefferson,11393.94
2019,AL-Lee,8904.84
2019,AL-Limestone,10455.38
2019,AL-Madison,9874.42
2019,AL-Marion,10600.0
2019,AL-Marshall,10045.97
2019,AL-Mobile,10898.0
2019,AL-Montgomery,10089.04
2019,AL-Morgan,9983.03
2019,AL-Russell,10042.56
2019,AL-Shelby,10608.84
2019,AL-St. Clair,10728.84
2019,AL-Talladega,11115.17
2019,AL-Tuscaloosa,10669.51
2019,AR,9850.006666666666
2019,AR-Ashley,10774.07
2019,AR-Benton,9246.44
2019,AR-Clark,9941.5
2019,AR-Columbia,9774.84
2019,AR-Craighead,9965.0
2019,AR-Crawford,9353.26
2019,AR-Crittenden,12214.21
2019,AR-Faulkner,9454.29
2019,AR-Franklin,9607.68
2019,AR-Garland,10821.05
2019,AR-Greene,10199.56
2019,AR-Hempstead,10196.38
2019,AR-Hot Spring,10480.67
2019,AR-Howard,10811.4
2019,AR-Independence,10688.08
2019,AR-Jefferson,10694.78
2019,AR-Johnson,8697.55
2019,AR-Little River,11107.4
2019,AR-Logan,10341.36
2019,AR-Lonoke,9400.45
2019,AR-Miller,11101.37
2019,AR-Mississippi,10859.51
2019,AR-Ouachita,9609.53
2019,AR-Poinsett,11323.42
2019,AR-Pope,9711.77
2019,AR-Pulaski,9582.95
2019,AR-Saline,9770.81
2019,AR-Sebastian,9556.39
2019,AR-St. Francis,10385.27
2019,AR-Union,10162.52
2019,AR-Washington,8672.62
2019,AR-White,10521.57
2019,AR-Woodruff,11684.94
2019,AR-Yell,10086.24
2019,AZ,10656.75
2019,AZ-Apache,12057.07
2019,AZ-Cochise,8660.63
2019,AZ-Coconino,10054.54
2019,AZ-Gila,9269.69
2019,AZ-Maricopa,10537.89
2019,AZ-Mohave,9564.72
2019,AZ-Navajo,10531.04
2019,AZ-Pima,8940.28
2019,AZ-Pinal,10189.46
2019,AZ-Yavapai,8893.79
2019,AZ-Yuma,10530.49
2019,CA,13690.37
2019,CA-Alameda,13066.07
2019,CA-Butte,11510.76
2019,CA-Contra Costa,12787.83
2019,CA-El Dorado,10826.41
2019,CA-Fresno,11382.49
2019,CA-Humboldt,9179.48
2019,CA-Imperial,12834.65
2019,CA-Kern,12582.1
2019,CA-Lake,12500.99
2019,CA-Los Angeles,16404.23
2019,CA-Marin,11402.63
2019,CA-Mendocino,10336.96
2019,CA-Merced,11508.87
2019,CA-Nevada,9278.32
2019,CA-Orange,13129.73
2019,CA-Placer,11001.39
2019,CA-Riverside,12827.07
2019,CA-Sacramento,12026.66
2019,CA-San Bernardino,13737.61
2019,CA-San Diego,12049.9
2019,CA-San Francisco,12416.14
2019,CA-San Joaquin,12207.96
2019,CA-San Luis Obispo,9621.59
2019,CA-San Mateo,11340.44
2019,CA-Santa Barbara,10839.66
2019,CA-Santa Clara,13065.01
2019,CA-Shasta,10371.34
2019,CA-Siskiyou,8652.1
2019,CA-Solano,12139.8
2019,CA-Sonoma,11868.03
2019,CA-Stanislaus,11861.67
2019,CA-Sutter,11594.27
2019,CA-Tehama,10138.31
2019,CA-Tulare,11030.22
2019,CA-Tuolumne,10170.39
2019,CA-Ventura,12939.65
2019,CO,9282.03
2019,CO-Adams,10524.91
2019,CO-Arapahoe,11071.37
2019,CO-Boulder,9236.98
2019,CO-Denver,10822.04
2019,CO-Douglas,10597.46
2019,CO-El Paso,9123.19
2019,CO-Jefferson,9989.99
2019,CO-La Plata,7543.2
2019,CO-Larimer,9227.27
2019,CO-Mesa,7885.01
2019,CO-Pueblo,9692.29
2019,CO-Weld,9731.39
2019,CT,13589.036666666667
2019,CT-Fairfield,13138.27
2019,CT-Hartford,13029.21
2019,CT-Litchfield,12245.41
2019,CT-Middlesex,12696.19
2019,CT-New Haven,14193.13
2019,CT-New London,12836.97
2019,CT-Tolland,12395.25
2019,CT-Windham,12615.81
2019,DC,11498.31
2019,DC-District of Columbia,12475.03
2019,DE,10806.29
2019,DE-Kent,11483.58
2019,DE-New Castle,11538.6
2019,DE-Sussex,10472.44
2019,FL,12725.796666666667
2019,FL-Alachua,11481.89
2019,FL-Bay,10902.84
2019,FL-Bradford,12581.58
2019,FL-Brevard,11033.82
2019,FL-Broward,14128.24
2019,FL-Calhoun,11613.98
2019,FL-Charlotte,10828.75
2019,FL-Citrus,9963.66
2019,FL-Clay,11280.93
2019,FL-Collier,10588.17
2019,FL-Columbia,12106.65
2019,FL-DeSoto,12601.15
2019,FL-Duval,12628.35
2019,FL-Escambia,10817.06
2019,FL-Flagler,10586.28
2019,FL-Hendry,12125.5
2019,FL-Hernando,12285.89
2019,FL-Highlands,11885.98
2019,FL-Hillsborough,12611.72
2019,FL-Indian River,10787.32
2019,FL-Jackson,10526.69
2019,FL-Lake,11165.21
2019,FL-Lee,10889.5
2019,FL-Leon,10743.19
2019,FL-Levy,11350.4
2019,FL-Manatee,11263.44
2019,FL-Marion,11125.11
2019,FL-Martin,11478.99
2019,FL-Miami-Dade,16894.11
2019,FL-Monroe,9911.41
2019,FL-Okaloosa,10435.1
2019,FL-Orange,12828.53
2019,FL-Osceola,12716.22
2019,FL-Palm Beach,13364.38
2019,FL-Pasco,12135.85
2019,FL-Pinellas,12824.64
2019,FL-Polk,11414.88
2019,FL-Putnam,12110.57
2019,FL-Santa Rosa,10309.28
2019,FL-Sarasota,11024.42
2019,FL-Seminole,12569.34
2019,FL-St. Johns,10769.18
2019,FL-St. Lucie,12067.33
2019,FL-Sumter,10470.48
2019,FL-Suwannee,11049.79
2019,FL-Taylor,10964.69
2019,FL-Volusia,10996.64
2019,FL-Walton,9413.31
2019,FL-Washington,10279.89
2019,GA,11493.789999999999
2019,GA-Baldwin,10850.31
2019,GA-Barrow,10618.68
2019,GA-Bartow,11393.93
2019,GA-Bibb,11983.01
2019,GA-Bryan,9280.0
2019,GA-Bulloch,11284.91
2019,GA-Burke,10502.41
2019,GA-Chatham,10550.32
2019,GA-Cherokee,10356.32
2019,GA-Clayton,12921.18
2019,GA-Cobb,10548.6
2019,GA-Coffee,11901.75
2019,GA-Colquitt,13145.76
2019,GA-Columbia,8895.48
2019,GA-Coweta,10728.26
2019,GA-DeKalb,11479.01
2019,GA-Douglas,12034.99
2019,GA-Effingham,9828.09
2019,GA-Fayette,9673.73
2019,GA-Floyd,11673.76
2019,GA-Forsyth,10601.53
2019,GA-Fulton,11771.78
2019,GA-Glynn,11069.17
2019,GA-Gordon,10469.94
2019,GA-Gwinnett,10747.46
2019,GA-Hall,10123.05
2019,GA-Henry,10368.83
2019,GA-Houston,11128.59
2019,GA-Jefferson,11259.45
2019,GA-Liberty,9203.05
2019,GA-Lowndes,10174.81
2019,GA-McDuffie,11954.25
2019,GA-Muscogee,10193.42
2019,GA-Newton,11776.99
2019,GA-Paulding,10773.82
2019,GA-Richmond,10444.36
2019,GA-Rockdale,11381.3
2019,GA-Spalding,10684.92
2019,GA-Tift,11474.85
2019,GA-Troup,11205.67
2019,GA-Walton,10773.76
2019,GA-Ware,11822.78
2019,GA-Whitfield,9806.38
2019,HI,14866.26
2019,IA,9142.14
2019,IA-Black Hawk,8985.43
2019,IA-Clinton,9380.94
2019,IA-Dallas,8094.34
2019,IA-Johnson,8538.74
2019,IA-Marion,9475.95
2019,IA-Polk,8611.85
2019,IA-Pottawattamie,9303.72
2019,IA-Scott,9686.2
2019,IA-Warren,8343.42
2019,IA-Woodbury,9445.98
2019,ID,8644.47
2019,ID-Ada,8380.42
2019,ID-Bonner,7431.27
2019,ID-Canyon,8691.4
2019,ID-Kootenai,8742.54
2019,ID-Nez Perce,8892.66
2019,IL,12009.14
2019,IL-Bond,11099.73
2019,IL-Carroll,8707.38
2019,IL-Cook,12930.98
2019,IL-DeKalb,11225.72
2019,IL-DuPage,10813.23
2019,IL-Franklin,10820.68
2019,IL-Jefferson,10561.91
2019,IL-Kane,11543.37
2019,IL-Kankakee,12145.86
2019,IL-Kendall,11052.84
2019,IL-LaSalle,10477.85
2019,IL-Lake,11049.17
2019,IL-Macon,10122.56
2019,IL-Madison,10791.19
2019,IL-Marion,11974.83
2019,IL-McHenry,11491.8
2019,IL-Peoria,9560.23
2019,IL-Rock Island,9566.74
2019,IL-Saline,10514.07
2019,IL-Sangamon,9969.4
2019,IL-St. Clair,11025.62
2019,IL-Tazewell,9428.05
2019,IL-Whiteside,9733.1
2019,IL-Will,11941.7
2019,IL-Williamson,9958.55
2019,IL-Winnebago,10197.84
2019,IN,11092.710000000001
2019,IN-Clark,11053.98
2019,IN-Daviess,10410.57
2019,IN-Dearborn,9971.53
2019,IN-Delaware,11730.19
2019,IN-Elkhart,10564.59
2019,IN-Floyd,10733.45
2019,IN-Gibson,9798.8
2019,IN-Grant,10363.64
2019,IN-Hamilton,10087.24
2019,IN-Hancock,10112.8
2019,IN-Harrison,12524.62
2019,IN-Hendricks,9847.58
2019,IN-Henry,11120.3
2019,IN-Johnson,9784.16
2019,IN-Knox,10932.34
2019,IN-LaPorte,10860.73
2019,IN-Lake,13155.5
2019,IN-Madison,11035.58
2019,IN-Marion,11969.13
2019,IN-Porter,11189.3
2019,IN-Posey,9679.52
2019,IN-Randolph,10561.85
2019,IN-St. Joseph,10004.72
2019,IN-Tippecanoe,10461.42
2019,IN-Vanderburgh,10586.61
2019,IN-Vigo,11269.24
2019,IN-Warrick,10769.01
2019,IN-Wayne,11575.65
2019,KS,10091.74
2019,KS-Butler,9444.84
2019,KS-Cloud,11432.8
2019,KS-Cowley,9496.61
2019,KS-Douglas,8695.3
2019,KS-Johnson,10189.17
2019,KS-Labette,9676.2
2019,KS-Leavenworth,10345.63
2019,KS-Reno,9674.91
2019,KS-Saline,9869.44
2019,KS-Sedgwick,9661.48
2019,KS-Shawnee,9912.59
2019,KS-Wyandotte,12277.98
2019,KY,10091.07
2019,KY-Allen,9796.01
2019,KY-Barren,10504.36
2019,KY-Boone,11178.02
2019,KY-Boyd,11058.43
2019,KY-Bullitt,10154.64
2019,KY-Campbell,11093.33
2019,KY-Christian,10530.71
2019,KY-Clark,9828.31
2019,KY-Fayette,10016.75
2019,KY-Floyd,10221.99
2019,KY-Franklin,13523.94
2019,KY-Graves,10402.48
2019,KY-Greenup,11358.37
2019,KY-Hardin,9369.91
2019,KY-Harlan,10060.55
2019,KY-Henderson,10907.46
2019,KY-Hopkins,9862.43
2019,KY-Jefferson,10261.14
2019,KY-Jessamine,9579.14
2019,KY-Kenton,11489.74
2019,KY-Knox,9952.67
2019,KY-Laurel,9268.53
2019,KY-Logan,9817.6
2019,KY-Madison,9596.87
2019,KY-Marshall,9614.41
2019,KY-McCracken,10038.39
2019,KY-Meade,9354.27
2019,KY-Muhlenberg,10413.93
2019,KY-Pike,10604.89
2019,KY-Pulaski,9472.0
2019,KY-Simpson,11094.77
2019,KY-Warren,9817.85
2019,KY-Whitley,10048.33
2019,LA,12200.046666666667
2019,LA-Acadia,11535.86
2019,LA-Allen,11794.51
2019,LA-Ascension,10483.22
2019,LA-Assumption,10564.9
2019,LA-Avoyelles,12345.95
2019,LA-Beauregard,11071.88
2019,LA-Bossier,12195.14
2019,LA-Caddo,12543.08
2019,LA-Calcasieu,10862.9
2019,LA-Caldwell,13368.68
2019,LA-Concordia,12392.23
2019,LA-DeSoto,12257.1
2019,LA-East Baton Rouge,11447.81
2019,LA-Evangeline,13121.53
2019,LA-Franklin,13195.71
2019,LA-Grant,12063.24
2019,LA-Iberia,11414.76
2019,LA-Iberville,13022.5
2019,LA-Jefferson,11109.41
2019,LA-Jefferson Davis,11360.08
2019,LA-Lafayette,10630.74
2019,LA-Lafourche,10072.43
2019,LA-Lincoln,11824.02
2019,LA-Livingston,11104.94
2019,LA-Morehouse,12564.18
2019,LA-Natchitoches,11958.34
2019,LA-Orleans,12572.21
2019,LA-Ouachita,12291.21
2019,LA-Rapides,11216.96
2019,LA-Richland,13662.86
2019,LA-Sabine,11179.2
2019,LA-St. Bernard,12754.0
2019,LA-St. Charles,11472.71
2019,LA-St. James,11466.26
2019,LA-St. Landry,12193.73
2019,LA-St. Martin,10175.17
2019,LA-St. Mary,11119.26
2019,LA-St. Tammany,11582.65
2019,LA-Tangipahoa,13518.88
2019,LA-Terrebonne,10574.42
2019,LA-Union,12490.37
2019,LA-Vermilion,10631.58
2019,LA-Vernon,11851.0
2019,LA-Washington,16392.11
2019,LA-Webster,11846.83
2019,LA-West Carroll,12080.63
2019,MA,12484.956666666665
2019,MA-Barnstable,12287.59
2019,MA-Berkshire,11796.39
2019,MA-Bristol,12408.18
2019,MA-Essex,12362.31
2019,MA-Hampden,11062.65
2019,MA-Hampshire,10050.43
2019,MA-Middlesex,12388.29
2019,MA-Norfolk,12946.42
2019,MA-Plymouth,12976.49
2019,MA-Suffolk,13710.92
2019,MA-Worcester,12477.54
2019,MD,13628.853333333333
2019,MD-Anne Arundel,11425.19
2019,MD-Baltimore,13757.84
2019,MD-Cecil,13131.45
2019,MD-Charles,12878.9
2019,MD-Frederick,11527.49
2019,MD-Harford,12344.64
2019,MD-Montgomery,10965.89
2019,MD-Prince George's,12582.44
2019,MD-Washington,11400.4
2019,MD-Wicomico,12371.22
2019,ME,9696.5
2019,ME-Aroostook,9714.36
2019,ME-Hancock,10207.48
2019,ME-Washington,9348.21
2019,MI,11178.746666666666
2019,MI-Bay,10793.3
2019,MI-Berrien,9058.54
2019,MI-Branch,9096.24
2019,MI-Calhoun,9911.46
2019,MI-Chippewa,9246.74
2019,MI-Clare,10721.94
2019,MI-Clinton,9772.16
2019,MI-Eaton,10458.97
2019,MI-Genesee,12917.55
2019,MI-Hillsdale,9774.87
2019,MI-Ingham,10797.64
2019,MI-Ionia,10141.7
2019,MI-Iosco,9103.75
2019,MI-Isabella,10092.27
2019,MI-Jackson,10824.06
2019,MI-Kalamazoo,9541.86
2019,MI-Kent,10035.4
2019,MI-Lapeer,10954.78
2019,MI-Lenawee,10082.92
2019,MI-Livingston,9905.82
2019,MI-Macomb,12562.35
2019,MI-Monroe,11041.67
2019,MI-Montcalm,10474.36
2019,MI-Muskegon,10133.08
2019,MI-Oakland,12070.46
2019,MI-Ottawa,9249.76
2019,MI-Saginaw,10934.08
2019,MI-Sanilac,10648.36
2019,MI-Shiawassee,10028.98
2019,MI-St. Clair,10494.37
2019,MI-Tuscola,10766.86
2019,MI-Van Buren,9246.78
2019,MI-Washtenaw,10188.13
2019,MI-Wayne,13383.09
2019,MN,10941.156666666668
2019,MN-Anoka,10950.64
2019,MN-Benton,11973.2
2019,MN-Dakota,10565.72
2019,MN-Hennepin,10826.33
2019,MN-Ramsey,11054.92
2019,MN-Washington,10909.98
2019,MO,10888.553333333335
2019,MO-Boone,9385.26
2019,MO-Buchanan,11722.45
2019,MO-Butler,9554.94
2019,MO-Camden,8644.48
2019,MO-Cape Girardeau,8494.83
2019,MO-Cass,10872.96
2019,MO-Clay,10248.85
2019,MO-Cole,9690.46
2019,MO-Dunklin,10399.99
2019,MO-Greene,9313.57
2019,MO-Howell,8705.93
2019,MO-Jackson,11771.61
2019,MO-Jasper,10145.86
2019,MO-Jefferson,11244.38
2019,MO-Newton,9271.57
2019,MO-Platte,10264.89
2019,MO-Pulaski,9190.13
2019,MO-Scott,9688.51
2019,MO-St. Charles,10853.06
2019,MO-St. Louis,11196.91
2019,MO-St. Louis City,13276.68
2019,MS,11474.076666666668
2019,MS-Adams,12390.93
2019,MS-Bolivar,13429.68
2019,MS-Clay,10931.14
2019,MS-Coahoma,12003.12
2019,MS-DeSoto,10803.29
2019,MS-Forrest,11354.1
2019,MS-Grenada,12121.97
2019,MS-Hancock,10747.94
2019,MS-Harrison,11111.01
2019,MS-Hinds,11921.42
2019,MS-Jackson,10139.76
2019,MS-Jones,11225.6
2019,MS-Kemper,12691.21
2019,MS-Lamar,10189.08
2019,MS-Lauderdale,11624.06
2019,MS-Lee,10173.76
2019,MS-Leflore,11304.2
2019,MS-Lincoln,10816.24
2019,MS-Lowndes,10475.56
2019,MS-Madison,10734.54
2019,MS-Marion,12145.97
2019,MS-Marshall,11813.13
2019,MS-Neshoba,12594.15
2019,MS-Newton,12186.82
2019,MS-Oktibbeha,9839.48
2019,MS-Pearl River,10513.25
2019,MS-Pike,11858.75
2019,MS-Rankin,10743.34
2019,MS-Sunflower,13269.25
2019,MS-Warren,11499.29
2019,MS-Washington,10992.11
2019,MS-Yazoo,12582.02
2019,MT,8531.49
2019,MT-Yellowstone,9217.29
2019,NC,10567.11
2019,NC-Beaufort,9591.77
2019,NC-Brunswick,8758.53
2019,NC-Buncombe,8791.79
2019,NC-Cabarrus,10463.04
2019,NC-Cleveland,10302.04
2019,NC-Craven,10093.2
2019,NC-Cumberland,10097.62
2019,NC-Davidson,10494.63
2019,NC-Durham,10945.32
2019,NC-Edgecombe,10511.68
2019,NC-Forsyth,10905.38
2019,NC-Gaston,10823.02
2019,NC-Guilford,10370.08
2019,NC-Halifax,10566.64
2019,NC-Harnett,11208.81
2019,NC-Haywood,8906.18
2019,NC-Henderson,9093.97
2019,NC-Iredell,10395.75
2019,NC-Johnston,10652.87
2019,NC-Lenoir,10909.71
2019,NC-Lincoln,10159.56
2019,NC-Mecklenburg,10326.68
2019,NC-Nash,10076.82
2019,NC-New Hanover,9930.22
2019,NC-Onslow,9783.43
2019,NC-Pitt,11242.6
2019,NC-Randolph,9993.24
2019,NC-Robeson,11837.38
2019,NC-Rockingham,10101.71
2019,NC-Rowan,10275.17
2019,NC-Rutherford,9968.38
2019,NC-Stanly,10805.19
2019,NC-Union,10170.68
2019,NC-Wake,9568.32
2019,NC-Wayne,10411.77
2019,NC-Wilson,10934.8
2019,ND,9655.866666666667
2019,ND-Cass,9402.58
2019,NE,10104.96
2019,NE-Adams,9697.92
2019,NE-Buffalo,9978.97
2019,NE-Douglas,9593.61
2019,NE-Hall,9163.64
2019,NE-Lancaster,9789.38
2019,NE-Lincoln,11013.46
2019,NE-Sarpy,9454.97
2019,NH,10025.46
2019,NH-Cheshire,10002.28
2019,NH-Hillsborough,10283.89
2019,NH-Rockingham,10297.55
2019,NJ,13458.279999999999
2019,NJ-Atlantic,13194.39
2019,NJ-Bergen,13095.17
2019,NJ-Burlington,12233.12
2019,NJ-Camden,13061.1
2019,NJ-Cape May,12142.57
2019,NJ-Cumberland,13826.11
2019,NJ-Essex,14893.12
2019,NJ-Gloucester,12626.11
2019,NJ-Hudson,14270.37
2019,NJ-Hunterdon,11372.98
2019,NJ-Mercer,12983.99
2019,NJ-Middlesex,12820.81
2019,NJ-Monmouth,13164.45
2019,NJ-Morris,12159.41
2019,NJ-Ocean,13658.44
2019,NJ-Passaic,13641.49
2019,NJ-Salem,12957.32
2019,NJ-Somerset,11418.23
2019,NJ-Sussex,11744.02
2019,NJ-Union,12094.08
2019,NJ-Warren,11865.48
2019,NM,8504.25
2019,NM-Bernalillo,8666.58
2019,NM-Chaves,10317.82
2019,NM-Curry,10247.43
2019,NM-Dona Ana,8993.41
2019,NM-Eddy,10019.05
2019,NM-Lea,10092.7
2019,NM-Luna,8224.54
2019,NM-Otero,9239.84
2019,NM-Rio Arriba,8047.14
2019,NM-San Juan,9711.05
2019,NM-Sandoval,8201.78
2019,NM-Santa Fe,7652.54
2019,NM-Sierra,9033.51
2019,NV,12597.236666666666
2019,NV-Carson City,9977.89
2019,NV-Clark,12983.56
2019,NV-Douglas,8903.94
2019,NV-Elko,9056.75
2019,NV-Lyon,8816.79
2019,NV-Nye,10039.5
2019,NV-Washoe,9016.04
2019,NY,13364.073333333334
2019,NY-Bronx,17739.74
2019,NY-Cayuga,9820.54
2019,NY-Chautauqua,9317.97
2019,NY-Dutchess,11578.4
2019,NY-Erie,10591.16
2019,NY-Essex,9449.09
2019,NY-Franklin,9493.98
2019,NY-Fulton,9629.94
2019,NY-Herkimer,9695.45
2019,NY-Kings,16904.56
2019,NY-Montgomery,10446.96
2019,NY-Nassau,14405.03
2019,NY-New York,14343.67
2019,NY-Orange,12399.03
2019,NY-Orleans,10412.23
2019,NY-Oswego,10400.79
2019,NY-Otsego,10148.45
2019,NY-Putnam,12313.21
2019,NY-Queens,15318.87
2019,NY-Richmond,14072.46
2019,NY-Rockland,13452.95
2019,NY-St. Lawrence,9373.9
2019,NY-Suffolk,14809.18
2019,NY-Ulster,11029.16
2019,NY-Washington,8710.8
2019,NY-Westchester,13855.01
2019,National,11564.256666666668
2019,OH,10774.43
2019,OH-Allen,11220.31
2019,OH-Ashtabula,11396.98
2019,OH-Auglaize,9663.69
2019,OH-Belmont,9925.3
2019,OH-Brown,11672.04
2019,OH-Butler,11004.53
2019,OH-Clark,10470.65
2019,OH-Clermont,10635.63
2019,OH-Columbiana,11178.2
2019,OH-Cuyahoga,10956.85
2019,OH-Darke,9963.45
2019,OH-Defiance,10384.28
2019,OH-Delaware,9538.33
2019,OH-Erie,10580.1
2019,OH-Fairfield,11409.29
2019,OH-Franklin,10887.27
2019,OH-Geauga,9256.3
2019,OH-Greene,9845.7
2019,OH-Guernsey,10977.33
2019,OH-Hamilton,11165.84
2019,OH-Huron,10257.18
2019,OH-Jefferson,11788.57
2019,OH-Knox,10907.17
2019,OH-Lake,10488.7
2019,OH-Lawrence,11102.43
2019,OH-Licking,10359.79
2019,OH-Lorain,10720.13
2019,OH-Lucas,10795.87
2019,OH-Mahoning,10065.25
2019,OH-Medina,9886.89
2019,OH-Miami,10120.31
2019,OH-Montgomery,11132.31
2019,OH-Muskingum,11506.15
2019,OH-Portage,9873.77
2019,OH-Richland,10035.02
2019,OH-Sandusky,10742.33
2019,OH-Scioto,13837.39
2019,OH-Seneca,10232.48
2019,OH-Shelby,9408.08
2019,OH-Stark,9486.05
2019,OH-Summit,10077.17
2019,OH-Trumbull,10513.81
2019,OH-Tuscarawas,9428.04
2019,OH-Warren,10548.7
2019,OH-Wayne,8880.56
2019,OH-Wood,9790.38
2019,OK,11630.449999999999
2019,OK-Atoka,12686.24
2019,OK-Bryan,12975.94
2019,OK-Caddo,14707.74
2019,OK-Canadian,10673.59
2019,OK-Carter,12185.54
2019,OK-Cherokee,11594.35
2019,OK-Cleveland,10642.92
2019,OK-Comanche,10910.1
2019,OK-Creek,11368.19
2019,OK-Custer,11239.39
2019,OK-Delaware,10384.86
2019,OK-Garfield,10341.66
2019,OK-Garvin,11437.73
2019,OK-Grady,11622.35
2019,OK-Hughes,12232.01
2019,OK-Johnston,12833.51
2019,OK-Kay,10600.53
2019,OK-Kingfisher,11589.96
2019,OK-Kiowa,12024.86
2019,OK-Le Flore,11857.34
2019,OK-Lincoln,11452.0
2019,OK-Logan,10763.0
2019,OK-Marshall,12315.95
